frame type bbox1 bbox2 bbox3 bbox4 score X Y Z width_m height_m
10 Car 910.8994750976562 163.2136993408203 968.42919921875 199.05392456054688 0.5435059666633606 5.473819016904458 0.010230689117734 11.532946034155596 0.9383888841251009 0.5846033413951317
11 Car 0.8961536288261414 228.00772094726562 285.9581298828125 367.2828063964844 0.9418726563453674 -2.668347378916475 0.6785276388630339 4.0955947169811315 1.6512261930787955 0.8067532266461702
11 Pedestrian 1078.3062744140625 137.83421325683594 1166.9552001953125 285.03582763671875 0.8844661712646484 6.469519706547289 0.3858688290160455 8.821280928882437 1.106000781501453 1.836515209943588
11 Car 448.4078674316406 174.14593505859375 482.22686767578125 199.05894470214844 0.8491945862770081 -8.400202313122422 0.36901700938488846 42.8018490140845 2.047262817821889 1.5081308718498962
11 Bike 949.3302612304688 191.19357299804688 1057.4031982421875 259.4995422363281 0.8256509900093079 6.309364714846083 0.7085450562180688 11.172541470588234 1.707730098327935 1.0793466226519444
11 Pedestrian 221.80606079101562 172.8790283203125 268.33892822265625 271.6675720214844 0.8235526084899902 -6.0040359108544665 0.6985029169666115 11.824635330739298 0.7782119129073259 1.6521316181504744
11 Pedestrian 194.76220703125 178.29901123046875 231.4247589111328 279.0799865722656 0.7636027932167053 -6.2939495535470495 0.7756268718823808 11.381765093632959 0.5901774504690941 1.622327307653862
11 Pedestrian 967.8461303710938 156.51783752441406 1016.1014404296875 248.7130126953125 0.7221789956092834 6.327058025349277 0.360625329620774 11.532946034155596 0.7871104416158922 1.5038300438957983
11 Car 894.9050903320312 161.59893798828125 995.5731201171875 198.59860229492188 0.6845502853393555 5.62883657335103 -0.006728875202001614 11.665763071017274 1.6609441297795537 0.6104656599029857
12 Car 0.8735664486885071 228.0848846435547 286.1395568847656 367.1930236816406 0.9453880786895752 -2.667887337774313 0.6784910909266126 4.0955947169811315 1.65240794858914 0.8057861868096913
12 Pedestrian 1095.4779052734375 135.73489379882812 1188.2877197265625 282.55731201171875 0.916522741317749 6.709712241582428 0.3573118604190143 8.821280928882437 1.1579128163318586 1.8317842867728933
12 Bike 975.33203125 189.44589233398438 1081.75439453125 258.2040710449219 0.9056044816970825 6.030931953489295 0.6154857854590734 10.046053818181818 1.5120936955620126 0.9769451207578332
12 Car 878.9404296875 162.45098876953125 987.0349731445312 198.71463012695312 0.8601217269897461 14.649272696863289 0.003394319247065214 31.491515854922277 4.814460645258661 1.615158994944859
12 Car 448.3771057128906 174.12562561035156 482.2300720214844 199.07583618164062 0.844165027141571 -8.521051223957613 0.37418374815401295 43.413304 2.0785949687762058 1.5319597606494846
12 Pedestrian 222.06617736816406 173.5436553955078 275.79937744140625 275.0917053222656 0.8366241455078125 -5.89361216564555 0.727035105208623 11.733325405405404 0.8916904684483868 1.6851672352621008
12 Pedestrian 200.37985229492188 176.05490112304688 234.6945037841797 283.5550537109375 0.5866522789001465 -6.176153604279132 0.7876831008489963 11.297142304832713 0.5482750651402741 1.7176235399379236
12 Pedestrian 984.5380859375 155.5960693359375 1019.5999755859375 219.30746459960938 0.46751725673675537 6.418647770974631 0.11200996471027398 11.403119249530956 0.5654696338360392 1.0275218966282154
13 Car 0.8777103424072266 228.30288696289062 286.2664794921875 367.1771240234375 0.9433795213699341 -2.6693064593701257 0.6795343396604347 4.098356412677005 1.6542338591538095 0.8049737408872605
13 Bike 999.3796997070312 187.4121551513672 1106.534423828125 255.99258422851562 0.9011369347572327 7.335698826180255 0.6732371235457412 11.554871787072242 1.7511637428936506 1.1207677669560685
13 Car 870.257080078125 162.98062133789062 968.4940185546875 198.99447631835938 0.8780454397201538 14.042996297658224 0.021421147926042765 31.491515854922277 4.375409332239904 1.6040336722125363
13 Car 448.43096923828125 174.33026123046875 482.3193359375 199.20372009277344 0.842056930065155 -8.396704245437137 0.3789782351356419 42.8018490140845 2.051461976970899 1.5057366306457094
13 Pedestrian 233.92251586914062 172.4416046142578 278.4556579589844 275.15435791015625 0.8012794852256775 -5.784362050176452 0.719800390677136 11.756020425531915 0.7404469929060367 1.7077921238437015
13 Pedestrian 208.28257751464844 175.7810516357422 238.99688720703125 276.5220947265625 0.7505629062652588 -6.067370140633105 0.7279564014843882 11.276182857142857 0.4898387883592046 1.6066410406055105
13 Pedestrian 1006.4132690429688 152.11109924316406 1074.730712890625 239.6323699951172 0.6956000328063965 6.151007121738578 0.21652483335200992 9.963709114754097 0.9627265566369895 1.233346080854753
13 Pedestrian 1124.728759765625 130.43333435058594 1179.1136474609375 279.9845886230469 0.4368257224559784 6.746823341740541 0.30421752486062914 8.707539484240687 0.66976737966211 1.8417717852138067
14 Car 0.8645198941230774 228.41650390625 286.4409484863281 367.2276916503906 0.9429224729537964 -2.6670406310241495 0.6795519533374834 4.0955947169811315 1.6542061667221426 0.804066091548041
14 Pedestrian 1137.9864501953125 129.62477111816406 1211.6334228515625 280.8533935546875 0.9093666076660156 6.998625395655746 0.3032849558070213 8.670274693295292 0.903104611318185 1.8544586608222338
14 Bike 1034.8629150390625 184.98414611816406 1131.504638671875 252.2403564453125 0.8794363141059875 7.996911223738615 0.6360384025285897 11.801674873786407 1.613090065369944 1.122603370831428
14 Car 870.7459106445312 163.75282287597656 950.0060424804688 199.06253051757812 0.8717098832130432 13.713214104644354 0.040342397852062936 31.655534166666666 3.548581140504663 1.5808624047343363
14 Car 448.3908996582031 174.20994567871094 482.23504638671875 199.1182098388672 0.843181848526001 -8.400468339922886 0.3727483123726637 42.8018490140845 2.0487850822912175 1.5078435998535606
14 Pedestrian 245.8545684814453 170.32559204101562 278.0625305175781 277.7371520996094 0.7934381365776062 -5.6994580129077335 0.725083432963421 11.778803410852712 0.5365555882564566 1.7893796797241366
14 Pedestrian 211.42050170898438 176.46559143066406 250.06065368652344 279.7226867675781 0.7808244824409485 -5.965191391536258 0.7603475473910544 11.297142304832713 0.6173873527215457 1.6498285197436677
14 Pedestrian 1039.591064453125 151.55575561523438 1101.1812744140625 233.77011108398438 0.7580146789550781 7.768216740616674 0.20251354569170998 11.778803410852712 1.0260373288864373 1.3696169851471034
14 Pedestrian 1004.984619140625 152.27871704101562 1018.39453125 208.62420654296875 0.481730580329895 5.762892056730266 -0.0007795612558513039 9.99648447368421 0.18959353781247937 0.796630179774467
15 Car 0.8446563482284546 228.48887634277344 286.5944519042969 367.238037109375 0.9443216919898987 -2.6684517235056378 0.6802499151543221 4.098356412677005 1.6563265207084659 0.8042487458531594
15 Pedestrian 1139.802001953125 131.10276794433594 1223.9156494140625 280.5938720703125 0.9398088455200195 7.085063222977187 0.3107558039645584 8.670274693295292 1.0314534346350788 1.8331521394282209
15 Bike 1046.301025390625 182.4907989501953 1155.85302734375 251.0050811767578 0.9187819957733154 8.295575423212178 0.6049203533890495 11.801674873786407 1.8285812726541057 1.1436024094058692
15 Car 870.5516967773438 164.30162048339844 931.5647583007812 198.41954040527344 0.8767328262329102 13.296046132668636 0.038233836216713196 31.655534166666666 2.731635620978779 1.527504489124749
15 Car 448.4111022949219 174.18858337402344 482.28472900390625 199.11038208007812 0.8363440036773682 -8.39835305737752 0.371864789335702 42.8018490140845 2.0505696787443384 1.5086629254508266
15 Pedestrian 254.10214233398438 170.9307403564453 287.37884521484375 276.6987609863281 0.8080060482025146 -5.510442138968243 0.7159249103945635 11.68819723076923 0.550095539959082 1.7484459511241142
15 Pedestrian 222.22105407714844 176.9604034423828 259.4669189453125 278.9703063964844 0.8041929006576538 -5.782265022723025 0.7554813694903418 11.255301037037036 0.5929055038679598 1.6238643705712552
15 Pedestrian 1064.865234375 145.28529357910156 1130.5909423828125 226.2845916748047 0.676724374294281 8.255707306842206 0.08827457535764097 11.824635330739298 1.099191427029253 1.3546257128428463
15 Pedestrian 1004.9642333984375 151.8842315673828 1018.1762084960938 208.3326416015625 0.41952794790267944 5.76120458898584 -0.00562935908614588 9.99648447368421 0.1867950423406446 0.7980853024970638
16 Car 0.8029060363769531 228.5493927001953 286.46746826171875 367.16851806640625 0.9422292113304138 -2.670741654833354 0.6806828139043526 4.101121835357625 1.6569497681848016 0.8040371751128863
16 Pedestrian 1142.3095703125 130.27146911621094 1223.656494140625 280.4512939453125 0.9255500435829163 7.108990149894201 0.30522007063681245 8.682660799999999 0.9989512000408554 1.8442285113562895
16 Bike 1072.530517578125 182.6602020263672 1171.038330078125 250.65122985839844 0.8752946853637695 8.658023516024434 0.6045548924909353 11.824635330739298 1.6474366922382107 1.13707645262631
16 Pedestrian 258.97119140625 172.53273010253906 300.60968017578125 275.2175598144531 0.8432410359382629 -5.360837992245993 0.7169232853867262 11.68819723076923 0.6883238115495636 1.6974778735808151
16 Car 448.4593811035156 174.21278381347656 482.29443359375 199.13006591796875 0.8373499512672424 -8.396598019457786 0.37319307592969153 42.8018490140845 2.0482345546069216 1.5083895090170154
16 Car 870.1017456054688 164.5653533935547 913.7435302734375 198.14202880859375 0.8335145711898804 12.887033679501537 0.03792539118889514 31.655534166666666 1.9539005351553196 1.5032722552781619
16 Pedestrian 230.1817169189453 176.7806854248047 260.1147766113281 280.25201416015625 0.7776403427124023 -5.682179161348855 0.7600300985122485 11.193117053406997 0.47386263009306373 1.6380282028514066
16 Pedestrian 1090.225341796875 144.78463745117188 1160.2296142578125 222.72764587402344 0.7098886370658875 8.71560487609329 0.05434507205121575 11.824635330739298 1.1707457930363576 1.3035125714443976
17 Car 0.7978671789169312 228.43331909179688 286.94659423828125 367.2000732421875 0.94122314453125 -2.665769193825857 0.6795206644148883 4.0955947169811315 1.6575212150202372 0.8038087092243205
17 Pedestrian 1162.150634765625 126.8763427734375 1223.6458740234375 277.57318115234375 0.9158402681350708 7.230750415891372 0.26670195914661327 8.682660799999999 0.7551698351026296 1.8505775075040238
17 Bike 1098.846923828125 175.09129333496094 1195.5062255859375 246.8683319091797 0.8746217489242554 9.118159012403853 0.511622292458626 11.8708253125 1.6228368884534874 1.2050824268733802
17 Car 448.44012451171875 174.2514190673828 482.28607177734375 199.12303161621094 0.836264431476593 -8.39743397173008 0.3741495715959475 42.8018490140845 2.048894079383075 1.505624862441347
17 Pedestrian 258.06097412109375 172.13966369628906 309.5396423339844 274.1929016113281 0.8115200996398926 -5.216305909604253 0.694783302683988 11.515464186664408 0.8384150301580405 1.6621053246835469
17 Pedestrian 237.19622802734375 174.88031005859375 266.2710266113281 260.620849609375 0.6659668684005737 -5.577927682160088 0.5895999413570128 11.193117053406997 0.460275717485003 1.3573366035638061
17 Pedestrian 1113.9423828125 141.98016357421875 1183.87890625 218.2368927001953 0.6435896754264832 9.147272738933216 -0.0066833268133306995 11.8708253125 1.1741815637044326 1.2802930578632896
17 Pedestrian 1004.8804321289062 152.28662109375 1018.1306762695312 209.1287078857422 0.4043631851673126 5.760290310246275 0.002842712735810851 9.99648447368421 0.18733610205721582 0.8036512278110737
17 Car 870.1078491210938 163.37290954589844 895.7605590820312 198.43136596679688 0.40290388464927673 12.484609584802387 0.01770874953170899 31.655534166666666 1.1485058207907812 1.5696135546168346
18 Car 0.6291343569755554 228.84677124023438 286.6336364746094 367.32684326171875 0.9400043487548828 -2.6617833305454934 0.6797112080566499 4.0873319166106254 1.653343451156427 0.8005297766194679
18 Bike 1122.1217041015625 179.86940002441406 1218.8621826171875 244.8389434814453 0.8636172413825989 9.509606494734308 0.5346967473220577 11.8708253125 1.624199785088032 1.090789710153585
18 Car 448.4501037597656 174.26461791992188 482.3028259277344 199.1298828125 0.8338038921356201 -8.456175337423904 0.37741429236383167 43.10540822695035 2.063838276402826 1.5159160667662592
18 Pedestrian 275.68609619140625 170.8842010498047 311.8656311035156 276.4759826660156 0.8040792942047119 -5.061509861976443 0.7042190009994126 11.532946034155596 0.5901379489127643 1.722347110774459
18 Pedestrian 237.14503479003906 174.36141967773438 275.68157958984375 282.12786865234375 0.7980095744132996 -5.4736039583760245 0.7515764400319668 11.13161641025641 0.606710217361204 1.6966494017896938
18 Pedestrian 1198.5223388671875 137.9220428466797 1223.6453857421875 275.8398132324219 0.7239714860916138 7.443438650866723 0.32341828066866857 8.670274693295292 0.3080742991171675 1.6912327815489123
18 Pedestrian 1141.0360107421875 137.2684326171875 1200.4102783203125 219.125732421875 0.6324902176856995 9.513488188306983 -0.03877505934424878 11.8708253125 0.9968492415982227 1.374322422120191
18 Pedestrian 876.9309692382812 157.0492706298828 893.580810546875 195.12705993652344 0.5654268860816956 13.73296858302846 -0.2158027393420917 34.53331 0.8132023203480628 1.8597742791639928
19 Car 0.8104739785194397 228.626708984375 287.07696533203125 367.1573181152344 0.9414451718330383 -2.6635602410102206 0.6794990581331268 4.092836740740741 1.6570867313702096 0.8019004711099722
19 Car 448.40911865234375 174.21820068359375 482.325927734375 199.07275390625 0.8418502807617188 -8.397166097521279 0.371622316991528 42.8018490140845 2.0531837615405766 1.5045921611812076
19 Pedestrian 283.09747314453125 168.80528259277344 317.862548828125 277.9476623535156 0.8211714625358582 -4.942776919629096 0.6979421829923161 11.511103333333333 0.5659921855307707 1.7768905385689682
19 Pedestrian 247.78050231933594 175.84478759765625 293.13836669921875 278.0115051269531 0.79789799451828 -5.27177559605003 0.733536758839424 11.172541470588234 0.7167288346110484 1.6144021194985176
